BuqueId,Nombre,IMO,MMSI,DistintivoLLamada,NacionalidadId,TipoImpuestoId,Descuento,TipoBuqueId,ConsignatarioId,NavieraId,GT,Eslora,Manga,Guinda,Puntal,CaladoVerano,PropulsorProaNumero,PropulsorProaPotencia,PropulsorPopaNumero,PropulsorPopaPotencia,MotorPrincipalNumero,MotorPrincipalPotencia,HeliceProaNumero,HeliceProaTipoId,HeliceProaGiroId,EfectoHeliceId,TimonId,TipoMaquinaId,Construccion,Observaciones,ObservacionesSeguridad,FechaAlta,FechaActualizacion,Velocidad,RemolcadoresRecomendados,TarifaEspecifica,NumeroTimones,AnguloMaximoTimon,SuperficieVelica,PuertoMatriculaId,TipoPropulsionId
7179,Mermaid Star,9217462,NULL,NULL,100,1,0.00,54,109,NULL,8590,131.00,21.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1999,NULL,NULL,2019-02-19 12:54:35.727,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7180,ALPINE LEGEND,9478705,NULL,NULL,139,1,0.00,50,132,NULL,29826,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-02-19 22:11:48.280,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7181,AFRICAN BULKER,9736418,NULL,NULL,171,1,0.00,54,126,NULL,22426,180.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-02-20 06:12:44.907,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7183,FILIA NETTIE,9488827,NULL,NULL,157,1,0.00,54,106,NULL,2199,90.00,14.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-02-20 13:59:13.397,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7184,PACIFIC SOUTH,9474967,NULL,NULL,200,1,0.00,56,126,NULL,92050,292.00,45.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-02-20 13:59:13.587,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7188,HSL ANNA,9434216,NULL,NULL,126,1,0.00,50,97,NULL,29636,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-02-20 18:19:51.627,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7190,ANA-M,9128154,NULL,NULL,126,1,0.00,56,136,NULL,16270,167.00,26.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1997,NULL,NULL,2019-02-20 22:00:14.797,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7191,GRIZZLY,9659232,NULL,NULL,139,1,0.00,56,111,NULL,44316,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,NULL,NULL,2019-02-20 22:00:14.907,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7192,CELINE C,9463566,NULL,NULL,262,1,0.00,54,121,NULL,9530,138.00,21.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-02-21 02:34:40.377,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7193,BBC OCEAN,9569530,NULL,NULL,262,1,0.00,54,125,NULL,5344,115.00,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-02-21 14:15:54.867,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7194,Placid Sea,9285110,NULL,NULL,171,1,0.00,56,104,NULL,30953,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2004,NULL,NULL,2019-02-21 22:37:15.420,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7195,LIBERA,9293973,NULL,NULL,138,1,0.00,50,102,NULL,25373,176.00,31.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-02-22 07:29:35.207,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7196,GREENBARGE 4,NULL,NULL,LG7123,166,1,0.00,85,104,1115,4053,92.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-22 07:29:35.000,2019-04-04 10:27:47.657,0.00,0,0,NULL,0,0,NULL,NULL
7197,GREENBARGE 4,NULL,NULL,NULL,250,1,0.00,69,104,1115,4053,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-22 08:39:44.000,2019-04-04 10:27:55.780,0.00,0,0,NULL,0,0,NULL,NULL
7198,AQUA TROMOEY[REV],9818888,NULL,LEPZ,166,1,0.00,69,121,1115,2784,77.00,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-22 11:47:40.000,2019-02-22 20:14:21.110,0.00,0,0,NULL,0,0,NULL,NULL
7199,LS Christine,9302009,NULL,NULL,85,1,0.00,50,125,NULL,5729,125.00,18.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2007,NULL,NULL,2019-02-22 15:11:53.067,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7200,UACC FALCON,9550682,NULL,NULL,139,1,0.00,55,97,NULL,42010,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2019-02-22 18:05:59.313,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7201,BULK TRIDENT,9298545,NULL,NULL,171,1,0.00,56,102,NULL,30051,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-02-22 21:50:57.203,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7202,Lalinde,9354040,NULL,NULL,175,1,0.00,56,109,NULL,11697,140.00,25.00,NULL,NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-02-23 15:42:16.703,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7203,ACTIVE,9343821,NULL,NULL,262,1,0.00,56,137,NULL,7341,115.00,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-02-24 08:34:29.110,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7204,PRT KAHO,9701152,NULL,NULL,171,1,0.00,56,115,NULL,40937,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,2019-02-24 15:08:06.547,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7205,BARANEE NAREE,9613422,NULL,NULL,200,1,0.00,56,126,NULL,33032,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-02-24 15:08:06.783,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7206,MSC DOMITILLE,9720201,NULL,NULL,171,1,0.00,48,103,NULL,94469,300.00,48.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-02-24 15:08:06.953,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7207,MERMAID HOPE,9395496,NULL,NULL,171,1,0.00,55,104,NULL,156915,330.00,60.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-02-24 22:07:17.750,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7208,STI POPLAR,9696589,NULL,NULL,139,1,0.00,50,100,NULL,24162,184.00,27.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,2019-02-24 22:07:17.923,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7209,ACHILLEAS,9458494,NULL,NULL,138,1,0.00,55,116,NULL,81278,274.00,48.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-02-24 22:07:18.000,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7210,KM JAKARTA,9820958,NULL,NULL,126,1,0.00,56,176,NULL,35824,199.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018,NULL,NULL,2019-02-24 22:07:18.047,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7211,COLORADO,9831103,NULL,J8B5793,191,1,0.00,22,97,NULL,299,28.00,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-25 09:28:23.087,NULL,NULL,0,0,NULL,0,0,NULL,NULL
7212,SEVEN PELICAN,8420244,NULL,NULL,17,1,0.00,180,106,NULL,4892,92.00,18.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1985,NULL,NULL,2019-02-25 15:54:10.517,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7213,BW PUMA,9635810,NULL,NULL,200,1,0.00,50,102,NULL,29737,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,NULL,NULL,2019-02-25 21:53:12.640,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7214,ICE RIVER,8311118,NULL,NULL,139,1,0.00,63,115,NULL,12401,145.00,24.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1985,NULL,NULL,2019-02-25 21:53:13.030,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7215,MSC LOS ANGELES,9398395,NULL,NULL,126,1,0.00,48,294,NULL,91158,334.00,43.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2019-02-26 13:02:36.750,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7216,LUBIE,9441984,NULL,NULL,17,1,0.00,56,97,NULL,20603,190.00,24.00,NULL,NULL,NULL,1,700,NULL,NULL,1,7800,NULL,NULL,NULL,NULL,50,3,2011,NULL,NULL,2019-02-27 07:56:39.437,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7217,MY ROSE,8207381,NULL,NULL,171,1,0.00,49,136,NULL,7955,132.00,19.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1984,NULL,NULL,2019-02-27 20:26:48.173,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7218,GEYSIR,8607141,NULL,NULL,23,1,0.00,231,110,NULL,7765,120.00,19.00,NULL,NULL,6.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1988,NULL,NULL,2019-02-27 22:33:42.783,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7219,SONGA CORAL,9314105,NULL,NULL,139,1,0.00,55,104,NULL,58099,247.00,42.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-02-27 22:33:43.377,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7220,ELLIREA,9757008,NULL,NULL,138,1,0.00,56,104,NULL,34220,198.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,NULL,NULL,2019-02-28 15:37:42.887,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7221,TURBOCEM,8906482,NULL,NULL,110,1,0.00,45,124,NULL,3907,93.00,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1992,NULL,NULL,2019-02-28 21:46:12.353,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7222,PANTHER MAX,9593402,NULL,NULL,17,1,0.00,56,104,NULL,44326,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-01 09:02:58.037,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7223,Ocean Princess I,9391517,NULL,NULL,139,1,0.00,50,104,NULL,30075,183.00,33.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-01 12:16:42.243,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7224,SBI SAMSON,9714678,NULL,NULL,126,1,0.00,56,97,NULL,36421,200.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,NULL,NULL,2019-03-02 23:21:37.807,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7225,GRAND HERMES,9445162,NULL,NULL,100,1,0.00,56,109,NULL,33042,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-03 21:54:40.227,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7226,NORDANHAV,8914130,NULL,NULL,275,1,0.00,54,126,NULL,5953,127.00,16.00,NULL,NULL,7.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1992,NULL,NULL,2019-03-04 08:20:55.747,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7227,THUNDERBIRD,9497335,NULL,NULL,139,1,0.00,56,104,NULL,43717,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-04 08:20:55.960,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7228,SPRING HAWK,9478872,NULL,NULL,171,1,0.00,56,104,NULL,31232,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-04 08:20:56.097,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7229,JOHANNA,9730397,NULL,NULL,126,1,0.00,56,108,NULL,93742,292.00,45.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2016,NULL,NULL,2019-03-04 12:16:31.047,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7230,JAN LEEGHWATER,9516650,NULL,NULL,157,1,0.00,174,129,NULL,3315,96.00,18.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-04 12:16:31.270,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7231,FRIO POSEIDON,8807662,NULL,NULL,171,1,0.00,63,297,NULL,9072,149.00,21.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1989,NULL,NULL,2019-03-04 14:41:12.197,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7232,GREAT PROFIT,9792888,NULL,NULL,100,1,0.00,69,109,1115,25711,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NO SE HA VOLCADO EL GT,NULL,2019-03-04 14:41:12.000,2019-03-05 06:59:55.120,0.00,0,0,NULL,0,0,NULL,NULL
7233,BW LYNX,9635808,NULL,NULL,200,1,0.00,50,125,NULL,29737,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013,NULL,NULL,2019-03-05 01:00:08.957,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7234,TEJO ALGES,9240251,NULL,NULL,261,1,0.00,54,124,NULL,2999,90.00,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,NULL,NULL,2019-03-05 07:57:09.940,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7235,Athens Spirit,9594793,NULL,NULL,17,1,0.00,55,108,NULL,81326,274.00,48.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-05 10:26:06.970,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7236,PYXIS OCEAN,9798856,NULL,NULL,200,1,0.00,56,126,NULL,43291,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,NULL,NULL,2019-03-05 12:48:14.017,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7237,AMAZON FORTITUDE,9820544,NULL,NULL,17,1,0.00,59,116,NULL,44800,228.00,40.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018,NULL,NULL,2019-03-06 14:53:27.333,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7238,VENTURE LUCK,9670743,NULL,NULL,126,1,0.00,56,126,NULL,26411,190.00,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-06 22:02:49.867,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7239,OAK HARBOUR,9268942,NULL,NULL,100,1,0.00,56,132,NULL,19829,175.00,28.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-03-07 07:35:41.967,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7240,WINTERSET,7609726,NULL,NULL,139,1,0.00,45,111,NULL,13491,164.00,23.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1979,NULL,NULL,2019-03-07 07:35:43.517,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7241,EKATERINI,9739563,NULL,v7lc2,139,1,0.00,56,104,1115,44190,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-07 14:36:30.000,2019-06-08 14:48:20.240,0.00,0,0,NULL,0,0,NULL,NULL
7242,SKAWA,9521863,NULL,NULL,126,1,0.00,56,136,NULL,13579,150.00,24.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-07 14:47:14.030,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7243,NORMAND RANGER,9413432,NULL,NULL,284,1,0.00,181,127,NULL,7480,91.00,22.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-07 14:47:14.397,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7244,Skandi Buchan,9263514,NULL,NULL,284,1,0.00,181,109,NULL,3360,84.00,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2002,NULL,NULL,2019-03-07 14:47:14.623,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7245,MIGHTY SERVANT 3,8130899,NULL,NULL,269,1,0.00,78,126,NULL,23123,181.00,40.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1984,NULL,NULL,2019-03-07 22:12:04.180,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7246,BEAUTRIUMPH,9369291,NULL,NULL,157,1,0.00,54,136,NULL,5132,117.00,16.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-07 22:12:04.490,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7247,Genco Predator,9316165,NULL,NULL,139,1,0.00,56,104,NULL,31069,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-03-08 07:56:32.497,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7248,HIMALAYA,9540807,NULL,NULL,59,1,0.00,50,97,NULL,29429,183.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011,NULL,NULL,2019-03-08 17:32:43.510,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7250,HAPPY PELICAN,9618850,NULL,NULL,235,1,0.00,47,111,NULL,8009,113.00,19.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-08 23:10:19.733,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7251,ALMERE,9439369,NULL,NULL,139,1,0.00,50,125,NULL,8539,129.00,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,NULL,NULL,2019-03-08 23:10:20.177,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7252,LE HAVRE,9307243,NULL,NULL,59,1,0.00,48,103,NULL,108069,337.00,46.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-03-08 23:10:20.600,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7253,RICHMOND,9439307,NULL,NULL,139,1,0.00,50,125,NULL,8539,129.00,20.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-09 09:43:06.337,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7254,NM SAKURA,9703643,NULL,NULL,139,1,0.00,56,97,NULL,34349,198.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-09 15:02:43.550,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7255,FEDERAL TOKORO,9725445,NULL,NULL,171,1,0.00,56,115,NULL,31877,190.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,NULL,NULL,2019-03-09 18:15:46.223,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7256,THORCO LEGION,9699969,NULL,NULL,171,1,0.00,54,109,NULL,13110,132.00,23.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015,No hay observaciones ,,,,,,,,,,,
Cambio atraque bollards 3 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No hay observaciones,2019-03-09 18:15:46.580,NULL,0.00,0,0,NULL,0,0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7257,Hoanya Wisdom,9433896,NULL,NULL,171,1,0.00,56,109,NULL,12655,153.00,23.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-09 18:15:46.837,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7258,Summit Spirit,9404833,NULL,NULL,17,1,0.00,55,111,NULL,81732,274.00,48.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008,NULL,NULL,2019-03-10 14:52:12.283,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7259,BBG DREAM,9609500,NULL,NULL,100,1,0.00,56,104,NULL,42960,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012,NULL,NULL,2019-03-10 21:36:16.467,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7260,AMALIA,9330355,NULL,NULL,126,1,0.00,55,NULL,NULL,41966,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,NULL,NULL,2019-03-11 10:32:22.000,2019-03-11 10:32:34.820,NULL,0,0,NULL,0,0,NULL,NULL
7261,OCEANA,9667095,NULL,NULL,100,1,0.00,56,NULL,NULL,43962,229.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014,NULL,NULL,2019-03-11 10:32:58.000,2019-03-11 10:34:03.520,NULL,0,0,NULL,0,0,NULL,NULL
7262,DANTE,9341108,NULL,NULL,261,1,0.00,54,124,NULL,5232,115.00,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2005,NULL,NULL,2019-03-11 22:44:42.773,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7263,SST TSIMSHIAN WARRIOR,9849710,NULL,j8b5795,191,1,0.00,22,97,1115,498,30.00,13.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-11 22:44:43.000,2019-03-13 08:25:44.147,0.00,0,0,NULL,0,0,NULL,NULL
7264,THORCO RANGER,9423516,NULL,NULL,100,1,0.00,54,121,NULL,14859,162.00,25.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2010,NULL,NULL,2019-03-12 06:09:25.740,NULL,0.00,0,0,NULL,0,0,NULL,NULL
7265,GOLDEN AMBER,9458987,NULL,NULL,139,1,0.00,56,106,NULL,41586,225.00,32.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017,NULL,NULL,2019-03-12 08:16:44.620,NULL,0.00,0,0,NULL,0,0,NULL,NULL
